0	1.82260259877705	0.725	0	0.0611626201504845	0	0	100	-4.75169058027082	-12.6007096436135	0.214505265997245	5.95508267111558	-0.0366858149807001	0.00305135494989929	0.118203061064424	
1	1.823890062794016	0.7255069706607598	0.001467845780782416	0.0611216967108434	-3.059028590099619e-05	1.030651870237727	99.98868377520081	-4.73194912813884	-12.61370949444182	0.20267212958096	5.948304737715072	-0.03744805975325171	-0.007410205219587423	0.118003172890553	
2	1.825452729562723	0.7258871518967398	0.002411469418145148	0.06111067503066632	-6.967293658792826e-05	1.587301310560812	99.97817047562467	-4.717730944652812	-12.61304037943488	0.1837513586934053	5.952506629487615	-0.0436907151854715	-0.005409230138339245	0.1178378311402151	
3	1.827215777199959	0.7261601888524202	0.003312910431410182	0.06111164909152335	-7.86077815975974e-05	1.896036079536646	99.96922663872186	-4.708291186203536	-12.60403106591344	0.1681201124196379	5.954731544519256	-0.04476177123187518	-0.005309823766014249	0.1177080509931797	
4	1.829496033456657	0.7263093854782506	0.004340932287825109	0.06110469227867338	-6.44234138385317e-05	2.09513891864906	99.95999346309927	-4.698747445042253	-12.58834344258629	0.1511261456960791	5.955525291189187	-0.04498828452780881	-0.005726894191374544	0.1175778253139072	
5	1.832279403335002	0.7263110008199141	0.005437031124550388	0.06108206345395346	-3.180222977756581e-05	2.238151669998292	99.95057365157571	-4.688130464016286	-12.56531961366411	0.1313864653246542	5.955839554403733	-0.04509011784470758	-0.004839152257821652	0.117444579299421	
6	1.835557608759008	0.7261729665628972	0.006566242042356469	0.06103959004305311	1.58358161658927e-05	2.348550294324156	99.94095465135014	-4.676035975446487	-12.53375703472373	0.1083297608661037	5.955987672609993	-0.04517336257639464	-0.001761556831777399	0.1173057585464704	
7	1.839314425407621	0.7259074490775375	0.0077041885148603	0.06097501379945437	7.537272210027749e-05	2.438155986217016	99.9311294524032	-4.662308701651506	-12.49256552898992	0.08193831223234355	5.956076732622314	-0.04525563517466106	0.003841591990715662	0.1171598540623722	
8	1.843524002599855	0.7255267401402634	0.008831544387684903	0.06088745175106429	0.000143814921425802	2.513594561832736	99.92111133947047	-4.64693022434438	-12.44096980657398	0.05256084568406692	5.956147779450712	-0.04534013928283558	0.01197053529770077	0.1170062353824796	
9	1.848151178828209	0.725042928663618	0.009931889316217017	0.06077710050257193	0.0002183041866298098	2.57889424895965	99.91093190890068	-4.629970140886936	-12.37857631229062	0.02078645412674503	5.956218056778599	-0.0454274956103078	0.02240944746600209	0.1168449396828371	
10	1.853151494380553	0.7244682213564302	0.01099073755261435	0.06064505150677576	0.0002961486658672161	2.636663057180745	99.90063841715106	-4.61156263603719	-12.30539561192165	-0.01264280994251617	5.956295079978766	-0.04551776699202473	0.03480096980628618	0.1166765402303348	
11	1.858470244668826	0.7238154101243097	0.0119949831149053	0.06049319113855896	0.0003748399725064684	2.688676048130432	99.89029331027366	-4.591896281400802	-12.22185509626155	-0.04689373562097426	5.956381857401989	-0.04561077163366744	0.048696302399036	0.1165020916073356	
12	1.864040371037272	0.7230984371467591	0.01293253117416754	0.06032417702131288	0.0004520564878888997	2.736191612636858	99.87997612394365	-4.57121228407489	-12.12881781419567	-0.08108684599524361	5.95647900106091	-0.04570609212903944	0.06359048272205478	0.1163231379842261	
13	1.86977927755459	0.7223330581892146	0.01379208809748963	0.06014148019813814	0.0005256632079313463	2.780132736523559	99.86978722813669	-4.549808465540353	-12.02761288540657	-0.1143317001063028	5.956585620934728	-0.04580303564002189	0.0789487402950672	0.1161417694347054	
14	1.875585131784647	0.7215375437896885	0.01456318434658402	0.05994946782502877	0.0005937235301482934	2.821196358037924	99.85985226154912	-4.528045945622831	-11.92007200727388	-0.1457600569865213	5.956699701625331	-0.04590059157229795	0.09422876704811861	0.1159607023741947	
15	1.881334057487702	0.7207332233081567	0.01523656721514459	0.05975346947194161	0.0006545418953720396	2.859922250440678	99.85032501535322	-4.50635343912247	-11.80855039500211	-0.1745649142127809	5.956818265515177	-0.04599740497328449	0.1089037199393023	0.115783338263193	
16	1.886880853035189	0.7199444811295995	0.01580510686315993	0.05955972264508216	0.0007067550262842529	2.896738056716398	99.84138500225085	-4.485220750340675	-11.69588858371218	-0.2000525493839196	5.956937503185525	-0.04609179440738484	0.1224905222246534	0.1156137211255233	
17	1.89206686677753	0.7191976498422025	0.01626523497116547	0.05937505263505022	0.0007494753582837556	2.931989744173191	99.83322490155598	-4.465170558839118	-11.58525365136813	-0.2217091833442807	5.95705301966455	-0.04618185700821109	0.1345858003644495	0.1154562878390124	
18	1.896737849067674	0.7185183537300404	0.01661860735330293	0.05920616921698774	0.0007824553605547929	2.965962889071223	99.8260246855196	-4.446700736560704	-11.47981092082731	-0.2392710121239755	5.95716030783246	-0.04626569610335809	0.1449057890205366	0.1153153319229779	
19	1.900770182081476	0.7179275200242147	0.01687323826187822	0.05905863004435509	0.0008061949834988627	2.99889806665384	99.81991570362239	-4.430203288367608	-11.38225064815681	-0.2527696099501117	5.957255446254434	-0.04634175467594182	0.1533176277632262	0.1151942326903323	
20	1.904096762823078	0.717437372940118	0.01704318970427237	0.05893579887016633	0.0008218974353447121	3.031002360707932	99.81494752982204	-4.415887199914159	-11.29431501142322	-0.262518887589742	5.957335829028782	-0.0464091502079635	0.1598443832473325	0.1150947080163418	
21	1.906719876440627	0.7170493615691893	0.01714645704551019	0.0588382918407134	0.0008312367066295333	3.062458217272604	99.81107460360069	-4.403743060484723	-11.21654132099317	-0.2690311167835678	5.95740060626956	-0.04646785436636957	0.1646339357704842	0.1150164576423105	
